PHP_PLUGIN;PHPI_FILE_BASE;PHPI_SENSITIVE_SINK;PHPI_LINE;PHPI_SENSITIVE_SINK_VULNERABILITY;executed_function_that_calls_the_function;parameters;function_that_calls_the_function;PHPI_START_LINE;lines_of_code;url_link
ource;calendar.1.3.3/calendar.php;__;2725;Cross Site Scripting;executed;;calendar ();2609;2725              <option value="jan"'.calendar_month_comparison('jan').'>'.__('January','calendar').'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2725&line_end=2725&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;calendar_month_comparison;2726;UNKNOWN;executed;;calendar ();2609;2726              <option value="feb"'.calendar_month_comparison('feb').'>'.__('February','calendar').'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2726&line_end=2726&variable_name=calendar_month_comparison&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2726;Cross Site Scripting;executed;;calendar ();2609;2726              <option value="feb"'.calendar_month_comparison('feb').'>'.__('February','calendar').'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2726&line_end=2726&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;calendar_month_comparison;2727;UNKNOWN;executed;;calendar ();2609;2727              <option value="mar"'.calendar_month_comparison('mar').'>'.__('March','calendar').'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2727&line_end=2727&variable_name=calendar_month_comparison&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2727;Cross Site Scripting;executed;;calendar ();2609;2727              <option value="mar"'.calendar_month_comparison('mar').'>'.__('March','calendar').'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2727&line_end=2727&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;calendar_month_comparison;2728;UNKNOWN;executed;;calendar ();2609;2728              <option value="apr"'.calendar_month_comparison('apr').'>'.__('April','calendar').'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2728&line_end=2728&variable_name=calendar_month_comparison&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2728;Cross Site Scripting;executed;;calendar ();2609;2728              <option value="apr"'.calendar_month_comparison('apr').'>'.__('April','calendar').'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2728&line_end=2728&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;calendar_month_comparison;2729;UNKNOWN;executed;;calendar ();2609;2729              <option value="may"'.calendar_month_comparison('may').'>'.__('May','calendar').'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2729&line_end=2729&variable_name=calendar_month_comparison&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2729;Cross Site Scripting;executed;;calendar ();2609;2729              <option value="may"'.calendar_month_comparison('may').'>'.__('May','calendar').'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2729&line_end=2729&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;calendar_month_comparison;2730;UNKNOWN;executed;;calendar ();2609;2730              <option value="jun"'.calendar_month_comparison('jun').'>'.__('June','calendar').'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2730&line_end=2730&variable_name=calendar_month_comparison&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2730;Cross Site Scripting;executed;;calendar ();2609;2730              <option value="jun"'.calendar_month_comparison('jun').'>'.__('June','calendar').'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2730&line_end=2730&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;calendar_month_comparison;2731;UNKNOWN;executed;;calendar ();2609;2731              <option value="jul"'.calendar_month_comparison('jul').'>'.__('July','calendar').'</option> ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2731&line_end=2731&variable_name=calendar_month_comparison&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2731;Cross Site Scripting;executed;;calendar ();2609;2731              <option value="jul"'.calendar_month_comparison('jul').'>'.__('July','calendar').'</option> ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2731&line_end=2731&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;calendar_month_comparison;2732;UNKNOWN;executed;;calendar ();2609;2732              <option value="aug"'.calendar_month_comparison('aug').'>'.__('August','calendar').'</option> ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2732&line_end=2732&variable_name=calendar_month_comparison&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2732;Cross Site Scripting;executed;;calendar ();2609;2732              <option value="aug"'.calendar_month_comparison('aug').'>'.__('August','calendar').'</option> ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2732&line_end=2732&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;calendar_month_comparison;2733;UNKNOWN;executed;;calendar ();2609;2733              <option value="sept"'.calendar_month_comparison('sept').'>'.__('September','calendar').'</option> ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2733&line_end=2733&variable_name=calendar_month_comparison&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2733;Cross Site Scripting;executed;;calendar ();2609;2733              <option value="sept"'.calendar_month_comparison('sept').'>'.__('September','calendar').'</option> ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2733&line_end=2733&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;calendar_month_comparison;2734;UNKNOWN;executed;;calendar ();2609;2734              <option value="oct"'.calendar_month_comparison('oct').'>'.__('October','calendar').'</option> ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2734&line_end=2734&variable_name=calendar_month_comparison&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2734;Cross Site Scripting;executed;;calendar ();2609;2734              <option value="oct"'.calendar_month_comparison('oct').'>'.__('October','calendar').'</option> ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2734&line_end=2734&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;calendar_month_comparison;2735;UNKNOWN;executed;;calendar ();2609;2735              <option value="nov"'.calendar_month_comparison('nov').'>'.__('November','calendar').'</option> ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2735&line_end=2735&variable_name=calendar_month_comparison&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2735;Cross Site Scripting;executed;;calendar ();2609;2735              <option value="nov"'.calendar_month_comparison('nov').'>'.__('November','calendar').'</option> ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2735&line_end=2735&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;calendar_month_comparison;2736;UNKNOWN;executed;;calendar ();2609;2736              <option value="dec"'.calendar_month_comparison('dec').'>'.__('December','calendar').'</option> ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2736&line_end=2736&variable_name=calendar_month_comparison&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2736;Cross Site Scripting;executed;;calendar ();2609;2736              <option value="dec"'.calendar_month_comparison('dec').'>'.__('December','calendar').'</option> ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2736&line_end=2736&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2738;Cross Site Scripting;executed;;calendar ();2609;2738              '.__('Year','calendar').': <select name="yr" style="width:60px##">;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2738&line_end=2738&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2751;UNKNOWN;executed;;calendar ();2609;2751  	    $p .= date("Y",ctwo())-$past##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2751&line_end=2751&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2751;UNKNOWN;executed;;calendar ();2609;2751  	    $p .= date("Y",ctwo())-$past##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2751&line_end=2751&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;calendar_year_comparison;2752;UNKNOWN;executed;$past;calendar ($past);2609;2752  	    $p .= '"'.calendar_year_comparison(date("Y",ctwo())-$past).'>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2752&line_end=2752&variable_name=calendar_year_comparison&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2752;UNKNOWN;executed;;calendar ();2609;2752  	    $p .= '"'.calendar_year_comparison(date("Y",ctwo())-$past).'>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2752&line_end=2752&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2752;UNKNOWN;executed;;calendar ();2609;2752  	    $p .= '"'.calendar_year_comparison(date("Y",ctwo())-$past).'>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2752&line_end=2752&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2753;UNKNOWN;executed;;calendar ();2609;2753  	    $p .= date("Y",ctwo())-$past.'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2753&line_end=2753&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2753;UNKNOWN;executed;;calendar ();2609;2753  	    $p .= date("Y",ctwo())-$past.'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2753&line_end=2753&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2760;UNKNOWN;executed;;calendar ();2609;2760  	    $f .= date("Y",ctwo())+$fut##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2760&line_end=2760&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2760;UNKNOWN;executed;;calendar ();2609;2760  	    $f .= date("Y",ctwo())+$fut##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2760&line_end=2760&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;calendar_year_comparison;2761;UNKNOWN;executed;$fut;calendar ($fut);2609;2761  	    $f .= '"'.calendar_year_comparison(date("Y",ctwo())+$fut).'>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2761&line_end=2761&variable_name=calendar_year_comparison&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2761;UNKNOWN;executed;;calendar ();2609;2761  	    $f .= '"'.calendar_year_comparison(date("Y",ctwo())+$fut).'>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2761&line_end=2761&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2761;UNKNOWN;executed;;calendar ();2609;2761  	    $f .= '"'.calendar_year_comparison(date("Y",ctwo())+$fut).'>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2761&line_end=2761&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2762;UNKNOWN;executed;;calendar ();2609;2762  	    $f .= date("Y",ctwo())+$fut.'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2762&line_end=2762&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2762;UNKNOWN;executed;;calendar ();2609;2762  	    $f .= date("Y",ctwo())+$fut.'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2762&line_end=2762&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2767;UNKNOWN;executed;;calendar ();2609;2767  	$calendar_body .= '            <option value="'.date("Y",ctwo()).'"'.calendar_year_comparison(date("Y",ctwo())).'>'.date("Y",ctwo()).'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2767&line_end=2767&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2767;UNKNOWN;executed;;calendar ();2609;2767  	$calendar_body .= '            <option value="'.date("Y",ctwo()).'"'.calendar_year_comparison(date("Y",ctwo())).'>'.date("Y",ctwo()).'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2767&line_end=2767&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;calendar_year_comparison;2767;UNKNOWN;executed;;calendar ();2609;2767  	$calendar_body .= '            <option value="'.date("Y",ctwo()).'"'.calendar_year_comparison(date("Y",ctwo())).'>'.date("Y",ctwo()).'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2767&line_end=2767&variable_name=calendar_year_comparison&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2767;UNKNOWN;executed;;calendar ();2609;2767  	$calendar_body .= '            <option value="'.date("Y",ctwo()).'"'.calendar_year_comparison(date("Y",ctwo())).'>'.date("Y",ctwo()).'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2767&line_end=2767&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2767;UNKNOWN;executed;;calendar ();2609;2767  	$calendar_body .= '            <option value="'.date("Y",ctwo()).'"'.calendar_year_comparison(date("Y",ctwo())).'>'.date("Y",ctwo()).'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2767&line_end=2767&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2767;UNKNOWN;executed;;calendar ();2609;2767  	$calendar_body .= '            <option value="'.date("Y",ctwo()).'"'.calendar_year_comparison(date("Y",ctwo())).'>'.date("Y",ctwo()).'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2767&line_end=2767&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2767;UNKNOWN;executed;;calendar ();2609;2767  	$calendar_body .= '            <option value="'.date("Y",ctwo()).'"'.calendar_year_comparison(date("Y",ctwo())).'>'.date("Y",ctwo()).'</option>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2767&line_end=2767&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2771;Cross Site Scripting;executed;;calendar ();2609;2771              <input type="submit" value="'.__('Go','calendar').'" />;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2771&line_end=2771&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;prev_link;2783;UNKNOWN;executed;$c_year, $c_month;calendar ($c_year, $c_month);2609;2783                      <td class="calendar-prev">' . prev_link($c_year,$c_month) . '</td>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2783&line_end=2783&variable_name=prev_link&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;(int);2784;UNKNOWN;executed;$c_year, $c_month;calendar ($c_year, $c_month);2609;2784                      <td class="calendar-month">'.$name_months[(int)$c_month].' '.$c_year.'</td>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2784&line_end=2784&variable_name=(int)&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;next_link;2785;UNKNOWN;executed;$c_year, $c_month;calendar ($c_year, $c_month);2609;2785                      <td class="calendar-next">' . next_link($c_year,$c_month) . '</td>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2785&line_end=2785&variable_name=next_link&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2798;UNKNOWN;executed;;calendar ();2609;2798  	if (get_option('start_of_week') == 0);http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2798&line_end=2798&variable_name=get_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2829;UNKNOWN;executed;;calendar ();2609;2829  		if (get_option('start_of_week') == 0);http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2829&line_end=2829&variable_name=get_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;grab_events;2832;UNKNOWN;executed;$c_year, $c_month, $i, $cat_list;calendar ($c_year, $c_month, $i, $cat_list);2609;2832  		    $grabbed_events = grab_events($c_year,$c_month,$i,'calendar',$cat_list)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2832&line_end=2832&variable_name=grab_events&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;count;2834;UNKNOWN;executed;$grabbed_events;calendar ($grabbed_events);2609;2834  		    if (!count($grabbed_events));http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2834&line_end=2834&variable_name=count&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2838;UNKNOWN;executed;$c_month, $i, $c_year;calendar ($c_month, $i, $c_year);2609;2838  		    $calendar_body .= '        <td class="'.(date("Ymd", mktime (0,0,0,$c_month,$i,$c_year))==date("Ymd",ctwo())?'current-day':'day-with-date').$no_events_class.'"><span '.($ii<7&&$ii>1?'':'class="weekend"').'>'.$i++.'</span><span class="event"><br />' . draw_events($grabbed_events) . '</span></td>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2838&line_end=2838&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mktime;2838;UNKNOWN;executed;$c_month, $i, $c_year;calendar ($c_month, $i, $c_year);2609;2838  		    $calendar_body .= '        <td class="'.(date("Ymd", mktime (0,0,0,$c_month,$i,$c_year))==date("Ymd",ctwo())?'current-day':'day-with-date').$no_events_class.'"><span '.($ii<7&&$ii>1?'':'class="weekend"').'>'.$i++.'</span><span class="event"><br />' . draw_events($grabbed_events) . '</span></td>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2838&line_end=2838&variable_name=mktime&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2838;UNKNOWN;executed;;calendar ();2609;2838  		    $calendar_body .= '        <td class="'.(date("Ymd", mktime (0,0,0,$c_month,$i,$c_year))==date("Ymd",ctwo())?'current-day':'day-with-date').$no_events_class.'"><span '.($ii<7&&$ii>1?'':'class="weekend"').'>'.$i++.'</span><span class="event"><br />' . draw_events($grabbed_events) . '</span></td>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2838&line_end=2838&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2838;UNKNOWN;executed;;calendar ();2609;2838  		    $calendar_body .= '        <td class="'.(date("Ymd", mktime (0,0,0,$c_month,$i,$c_year))==date("Ymd",ctwo())?'current-day':'day-with-date').$no_events_class.'"><span '.($ii<7&&$ii>1?'':'class="weekend"').'>'.$i++.'</span><span class="event"><br />' . draw_events($grabbed_events) . '</span></td>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2838&line_end=2838&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;draw_events;2838;UNKNOWN;executed;$grabbed_events;calendar ($grabbed_events);2609;2838  		    $calendar_body .= '        <td class="'.(date("Ymd", mktime (0,0,0,$c_month,$i,$c_year))==date("Ymd",ctwo())?'current-day':'day-with-date').$no_events_class.'"><span '.($ii<7&&$ii>1?'':'class="weekend"').'>'.$i++.'</span><span class="event"><br />' . draw_events($grabbed_events) . '</span></td>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2838&line_end=2838&variable_name=draw_events&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;grab_events;2843;UNKNOWN;executed;$c_year, $c_month, $i, $cat_list;calendar ($c_year, $c_month, $i, $cat_list);2609;2843  		    $grabbed_events = grab_events($c_year,$c_month,$i,'calendar',$cat_list)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2843&line_end=2843&variable_name=grab_events&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;count;2845;UNKNOWN;executed;$grabbed_events;calendar ($grabbed_events);2609;2845  	            if (!count($grabbed_events));http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2845&line_end=2845&variable_name=count&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2849;UNKNOWN;executed;$c_month, $i, $c_year;calendar ($c_month, $i, $c_year);2609;2849  		    $calendar_body .= '        <td class="'.(date("Ymd", mktime (0,0,0,$c_month,$i,$c_year))==date("Ymd",ctwo())?'current-day':'day-with-date').$no_events_class.'"><span '.($ii<6?'':'class="weekend"').'>'.$i++.'</span><span class="event"><br />' . draw_events($grabbed_events) . '</span></td>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2849&line_end=2849&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mktime;2849;UNKNOWN;executed;$c_month, $i, $c_year;calendar ($c_month, $i, $c_year);2609;2849  		    $calendar_body .= '        <td class="'.(date("Ymd", mktime (0,0,0,$c_month,$i,$c_year))==date("Ymd",ctwo())?'current-day':'day-with-date').$no_events_class.'"><span '.($ii<6?'':'class="weekend"').'>'.$i++.'</span><span class="event"><br />' . draw_events($grabbed_events) . '</span></td>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2849&line_end=2849&variable_name=mktime&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2849;UNKNOWN;executed;;calendar ();2609;2849  		    $calendar_body .= '        <td class="'.(date("Ymd", mktime (0,0,0,$c_month,$i,$c_year))==date("Ymd",ctwo())?'current-day':'day-with-date').$no_events_class.'"><span '.($ii<6?'':'class="weekend"').'>'.$i++.'</span><span class="event"><br />' . draw_events($grabbed_events) . '</span></td>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2849&line_end=2849&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2849;UNKNOWN;executed;;calendar ();2609;2849  		    $calendar_body .= '        <td class="'.(date("Ymd", mktime (0,0,0,$c_month,$i,$c_year))==date("Ymd",ctwo())?'current-day':'day-with-date').$no_events_class.'"><span '.($ii<6?'':'class="weekend"').'>'.$i++.'</span><span class="event"><br />' . draw_events($grabbed_events) . '</span></td>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2849&line_end=2849&variable_name=ctwo&text=File Functions#target_mark
